timestamp,dpid,port_no,rx_packets,tx_packets,rx_bytes,tx_bytes,rx_mbps,tx_mbps
2025-12-14 18:59:57,5,2,69,14,5678,1132,0.0,0.0
2025-12-14 18:59:58,1,1,9,77,786,6310,0.0,0.0
2025-12-14 18:59:58,1,2,56,27,4612,2198,0.0,0.0
2025-12-14 18:59:58,1,3,14,69,1132,5678,0.0,0.0
2025-12-14 18:59:58,6,1,9,75,786,6138,0.0,0.0
2025-12-14 18:59:58,6,2,68,15,5568,1242,0.0,0.0
2025-12-14 18:59:58,5,1,9,75,786,6158,0.0,0.0
2025-12-14 18:59:58,5,2,69,14,5678,1132,0.0,0.0
2025-12-14 18:59:58,4,1,9,75,786,6138,0.0,0.0
2025-12-14 18:59:58,4,2,55,28,4502,2308,0.0,0.0
2025-12-14 18:59:58,4,3,15,68,1242,5568,0.0,0.0
2025-12-14 18:59:58,3,1,9,76,786,6224,0.0,0.0
2025-12-14 18:59:58,3,2,41,42,3350,3460,0.0,0.0
2025-12-14 18:59:58,3,3,28,55,2308,4502,0.0,0.0
2025-12-14 18:59:58,2,1,10,76,876,6224,0.0,0.0
2025-12-14 18:59:58,2,2,27,56,2198,4612,0.0,0.0
2025-12-14 18:59:58,2,3,42,41,3460,3350,0.0,0.0
2025-12-14 18:59:59,1,1,9,78,786,6380,0.0,0.001
2025-12-14 18:59:59,1,2,56,28,4612,2268,0.0,0.001
2025-12-14 18:59:59,1,3,15,69,1202,5678,0.001,0.0
2025-12-14 18:59:59,3,1,9,77,786,6294,0.0,0.001
2025-12-14 18:59:59,3,2,42,42,3420,3460,0.001,0.0
2025-12-14 18:59:59,3,3,28,56,2308,4572,0.0,0.001
2025-12-14 18:59:59,6,1,9,76,786,6208,0.0,0.001
2025-12-14 18:59:59,6,2,69,15,5638,1242,0.001,0.0
2025-12-14 18:59:59,4,1,9,76,786,6208,0.0,0.001
2025-12-14 18:59:59,4,2,56,28,4572,2308,0.001,0.0
2025-12-14 18:59:59,4,3,15,69,1242,5638,0.0,0.001
2025-12-14 18:59:59,2,1,10,77,876,6294,0.0,0.001
2025-12-14 18:59:59,2,2,28,56,2268,4612,0.001,0.0
2025-12-14 18:59:59,2,3,42,42,3460,3420,0.0,0.001
2025-12-14 18:59:59,5,1,10,75,856,6158,0.001,0.0
2025-12-14 18:59:59,5,2,69,15,5678,1202,0.0,0.001
2025-12-14 19:00:00,1,1,9,81,786,6590,0.0,0.002
2025-12-14 19:00:00,1,2,59,29,4822,2338,0.002,0.001
2025-12-14 19:00:00,1,3,15,73,1202,5958,0.0,0.002
2025-12-14 19:00:00,6,1,10,79,856,6418,0.001,0.002
2025-12-14 19:00:00,6,2,72,17,5848,1382,0.002,0.001
2025-12-14 19:00:00,4,1,9,82,786,6628,0.0,0.003
2025-12-14 19:00:00,4,2,59,30,4782,2448,0.002,0.001
2025-12-14 19:00:00,4,3,17,72,1382,5848,0.001,0.002
2025-12-14 19:00:00,2,1,10,81,876,6574,0.0,0.002
2025-12-14 19:00:00,2,2,29,59,2338,4822,0.001,0.002
2025-12-14 19:00:00,2,3,45,44,3670,3560,0.002,0.001
2025-12-14 19:00:00,5,1,10,79,856,6438,0.0,0.002
2025-12-14 19:00:00,5,2,73,15,5958,1202,0.002,0.0
2025-12-14 19:00:00,3,1,10,81,856,6574,0.001,0.002
2025-12-14 19:00:00,3,2,44,45,3560,3670,0.001,0.002
2025-12-14 19:00:00,3,3,30,59,2448,4782,0.001,0.002
2025-12-14 19:00:01,1,1,9,83,786,6730,0.0,0.001
2025-12-14 19:00:01,1,2,61,29,4962,2338,0.001,0.0
2025-12-14 19:00:01,1,3,15,75,1202,6098,0.0,0.001
2025-12-14 19:00:01,3,1,10,82,856,6644,0.0,0.001
2025-12-14 19:00:01,3,2,45,46,3630,3740,0.001,0.001
2025-12-14 19:00:01,3,3,30,60,2448,4852,0.0,0.001
2025-12-14 19:00:01,6,1,10,80,856,6488,0.0,0.001
2025-12-14 19:00:01,6,2,73,17,5918,1382,0.001,0.0
2025-12-14 19:00:01,5,1,10,81,856,6578,0.0,0.001
2025-12-14 19:00:01,5,2,75,15,6098,1202,0.001,0.0
2025-12-14 19:00:01,2,1,11,82,946,6644,0.001,0.001
2025-12-14 19:00:01,2,2,29,61,2338,4962,0.0,0.001
2025-12-14 19:00:01,2,3,46,45,3740,3630,0.001,0.001
2025-12-14 19:00:01,4,1,9,83,786,6698,0.0,0.001
2025-12-14 19:00:01,4,2,60,30,4852,2448,0.001,0.0
2025-12-14 19:00:01,4,3,17,73,1382,5918,0.0,0.001
2025-12-14 19:00:02,1,1,10,85,856,6870,0.001,0.001
2025-12-14 19:00:02,1,2,62,31,5032,2478,0.001,0.001
2025-12-14 19:00:02,1,3,16,77,1272,6238,0.001,0.001
2025-12-14 19:00:02,5,1,10,83,856,6718,0.0,0.001
2025-12-14 19:00:02,5,2,77,16,6238,1272,0.001,0.001
2025-12-14 19:00:02,6,1,10,82,856,6628,0.0,0.001
2025-12-14 19:00:02,6,2,75,17,6058,1382,0.001,0.0
2025-12-14 19:00:02,2,1,11,84,946,6784,0.0,0.001
2025-12-14 19:00:02,2,2,31,62,2478,5032,0.001,0.001
2025-12-14 19:00:02,2,3,46,47,3740,3770,0.0,0.001
2025-12-14 19:00:02,4,1,9,85,786,6838,0.0,0.001
2025-12-14 19:00:02,4,2,62,30,4992,2448,0.001,0.0
2025-12-14 19:00:02,4,3,17,75,1382,6058,0.0,0.001
2025-12-14 19:00:02,3,1,10,85,856,6854,0.0,0.002
2025-12-14 19:00:02,3,2,47,46,3770,3740,0.001,0.0
2025-12-14 19:00:02,3,3,30,62,2448,4992,0.0,0.001
2025-12-14 19:00:03,1,1,10,86,856,6940,0.0,0.001
2025-12-14 19:00:03,1,2,62,31,5032,2478,0.0,0.0
2025-12-14 19:00:03,1,3,16,77,1272,6238,0.0,0.0
2025-12-14 19:00:03,6,1,10,82,856,6628,0.0,0.0
2025-12-14 19:00:03,6,2,75,17,6058,1382,0.0,0.0
2025-12-14 19:00:03,5,1,10,83,856,6718,0.0,0.0
2025-12-14 19:00:03,5,2,77,16,6238,1272,0.0,0.0
2025-12-14 19:00:03,4,1,9,85,786,6838,0.0,0.0
2025-12-14 19:00:03,4,2,62,30,4992,2448,0.0,0.0
2025-12-14 19:00:03,4,3,17,75,1382,6058,0.0,0.0
2025-12-14 19:00:03,3,1,10,85,856,6854,0.0,0.0
2025-12-14 19:00:03,3,2,47,46,3770,3740,0.0,0.0
2025-12-14 19:00:03,3,3,30,62,2448,4992,0.0,0.0
2025-12-14 19:00:03,2,1,11,84,946,6784,0.0,0.0
2025-12-14 19:00:03,2,2,31,62,2478,5032,0.0,0.0
2025-12-14 19:00:03,2,3,46,47,3740,3770,0.0,0.0
2025-12-14 19:00:04,1,1,10,87,856,7010,0.0,0.001
2025-12-14 19:00:04,1,2,63,31,5102,2478,0.001,0.0
2025-12-14 19:00:04,1,3,16,78,1272,6308,0.0,0.001
2025-12-14 19:00:04,6,1,10,85,856,6838,0.0,0.002
2025-12-14 19:00:04,6,2,78,17,6268,1382,0.002,0.0
2025-12-14 19:00:04,5,1,10,84,856,6788,0.0,0.001
2025-12-14 19:00:04,5,2,78,16,6308,1272,0.001,0.0
2025-12-14 19:00:04,3,1,10,86,856,6924,0.0,0.001
2025-12-14 19:00:04,3,2,47,47,3770,3810,0.0,0.001
2025-12-14 19:00:04,3,3,31,63,2518,5062,0.001,0.001
2025-12-14 19:00:04,2,1,11,86,946,6924,0.0,0.001
2025-12-14 19:00:04,2,2,31,63,2478,5102,0.0,0.001
2025-12-14 19:00:04,2,3,47,47,3810,3770,0.001,0.0
2025-12-14 19:00:04,4,1,10,86,856,6908,0.001,0.001
2025-12-14 19:00:04,4,2,63,31,5062,2518,0.001,0.001
2025-12-14 19:00:04,4,3,17,78,1382,6268,0.0,0.002
2025-12-14 19:00:05,1,1,10,87,856,7010,0.0,0.0
2025-12-14 19:00:05,1,2,63,31,5102,2478,0.0,0.0
2025-12-14 19:00:05,1,3,16,78,1272,6308,0.0,0.0
2025-12-14 19:00:05,5,1,10,84,856,6788,0.0,0.0
2025-12-14 19:00:05,5,2,78,16,6308,1272,0.0,0.0
2025-12-14 19:00:05,3,1,10,86,856,6924,0.0,0.0
2025-12-14 19:00:05,3,2,47,47,3770,3810,0.0,0.0
2025-12-14 19:00:05,3,3,31,63,2518,5062,0.0,0.0
2025-12-14 19:00:05,4,1,10,86,856,6908,0.0,0.0
2025-12-14 19:00:05,4,2,63,31,5062,2518,0.0,0.0
2025-12-14 19:00:05,4,3,17,78,1382,6268,0.0,0.0
2025-12-14 19:00:05,6,1,10,85,856,6838,0.0,0.0
2025-12-14 19:00:05,6,2,78,17,6268,1382,0.0,0.0
2025-12-14 19:00:05,2,1,11,86,946,6924,0.0,0.0
2025-12-14 19:00:05,2,2,31,63,2478,5102,0.0,0.0
2025-12-14 19:00:05,2,3,47,47,3810,3770,0.0,0.0
2025-12-14 19:00:06,1,1,10,88,856,7080,0.0,0.001
2025-12-14 19:00:06,1,2,64,31,5172,2478,0.001,0.0
2025-12-14 19:00:06,1,3,16,79,1272,6378,0.0,0.001
2025-12-14 19:00:06,4,1,10,86,856,6908,0.0,0.0
2025-12-14 19:00:06,4,2,63,32,5062,2588,0.0,0.001
2025-12-14 19:00:06,4,3,17,78,1382,6268,0.0,0.0
2025-12-14 19:00:06,2,1,11,87,946,6994,0.0,0.001
2025-12-14 19:00:06,2,2,31,64,2478,5172,0.0,0.001
2025-12-14 19:00:06,2,3,48,47,3880,3770,0.001,0.0
2025-12-14 19:00:06,3,1,10,87,856,6994,0.0,0.001
2025-12-14 19:00:06,3,2,47,48,3770,3880,0.0,0.001
2025-12-14 19:00:06,3,3,32,63,2588,5062,0.001,0.0
2025-12-14 19:00:06,5,1,10,86,856,6928,0.0,0.001
2025-12-14 19:00:06,5,2,79,16,6378,1272,0.001,0.0
2025-12-14 19:00:06,6,1,10,86,856,6908,0.0,0.001
2025-12-14 19:00:06,6,2,78,17,6268,1382,0.0,0.0
2025-12-14 19:00:07,1,1,10,88,856,7080,0.0,0.0
2025-12-14 19:00:07,1,2,64,31,5172,2478,0.0,0.0
2025-12-14 19:00:07,1,3,16,79,1272,6378,0.0,0.0
2025-12-14 19:00:07,4,1,10,86,856,6908,0.0,0.0
2025-12-14 19:00:07,4,2,63,32,5062,2588,0.0,0.0
2025-12-14 19:00:07,4,3,17,78,1382,6268,0.0,0.0
2025-12-14 19:00:07,3,1,10,87,856,6994,0.0,0.0
2025-12-14 19:00:07,3,2,47,48,3770,3880,0.0,0.0
2025-12-14 19:00:07,3,3,32,63,2588,5062,0.0,0.0
2025-12-14 19:00:07,5,1,10,86,856,6928,0.0,0.0
2025-12-14 19:00:07,5,2,79,16,6378,1272,0.0,0.0
2025-12-14 19:00:07,2,1,11,87,946,6994,0.0,0.0
2025-12-14 19:00:07,2,2,31,64,2478,5172,0.0,0.0
2025-12-14 19:00:07,2,3,48,47,3880,3770,0.0,0.0
2025-12-14 19:00:07,6,1,10,86,856,6908,0.0,0.0
2025-12-14 19:00:07,6,2,78,17,6268,1382,0.0,0.0
2025-12-14 19:00:08,4,1,12,92,996,7216,0.001,0.002
2025-12-14 19:00:08,4,2,69,34,5370,2728,0.002,0.001
2025-12-14 19:00:08,4,3,18,83,1424,6478,0.0,0.002
2025-12-14 19:00:08,3,1,12,93,996,7302,0.001,0.002
2025-12-14 19:00:08,3,2,54,52,4176,4160,0.003,0.002
2025-12-14 19:00:08,3,3,34,69,2728,5370,0.001,0.002
2025-12-14 19:00:08,1,1,19,96,1458,7640,0.005,0.004
2025-12-14 19:00:08,1,2,70,39,5592,2982,0.003,0.004
2025-12-14 19:00:08,1,3,18,85,1412,6686,0.001,0.002
2025-12-14 19:00:08,5,1,12,92,996,7236,0.001,0.002
2025-12-14 19:00:08,5,2,85,18,6686,1412,0.002,0.001
2025-12-14 19:00:08,2,1,13,93,1086,7302,0.001,0.002
2025-12-14 19:00:08,2,2,39,70,2982,5592,0.004,0.003
2025-12-14 19:00:08,2,3,52,54,4160,4176,0.002,0.003
2025-12-14 19:00:08,6,1,11,91,898,7118,0.0,0.002
2025-12-14 19:00:08,6,2,83,18,6478,1424,0.002,0.0
2025-12-14 19:00:09,1,1,23,109,1850,8410,0.003,0.006
2025-12-14 19:00:09,1,2,85,48,6558,3696,0.008,0.006
2025-12-14 19:00:09,1,3,23,95,1734,7218,0.003,0.004
2025-12-14 19:00:09,3,1,23,108,1850,8324,0.007,0.008
2025-12-14 19:00:09,3,2,68,69,5268,5378,0.009,0.01
2025-12-14 19:00:09,3,3,48,84,3764,6448,0.008,0.009
2025-12-14 19:00:09,6,1,16,102,1276,7748,0.003,0.005
2025-12-14 19:00:09,6,2,94,23,7108,1802,0.005,0.003
2025-12-14 19:00:09,2,1,24,108,1940,8324,0.007,0.008
2025-12-14 19:00:09,2,2,48,85,3696,6558,0.006,0.008
2025-12-14 19:00:09,2,3,69,68,5378,5268,0.01,0.009
2025-12-14 19:00:09,5,1,17,102,1318,7768,0.003,0.004
2025-12-14 19:00:09,5,2,95,23,7218,1734,0.004,0.003
2025-12-14 19:00:09,4,1,20,104,1612,8000,0.005,0.006
2025-12-14 19:00:09,4,2,84,48,6448,3764,0.009,0.008
2025-12-14 19:00:09,4,3,23,94,1802,7108,0.003,0.005
2025-12-14 19:00:10,1,1,26,114,2144,8788,0.002,0.003
2025-12-14 19:00:10,1,2,95,57,7426,4522,0.007,0.007
2025-12-14 19:00:10,1,3,31,104,2462,7988,0.006,0.006
2025-12-14 19:00:10,2,1,27,113,2234,8702,0.002,0.003
2025-12-14 19:00:10,2,2,57,95,4522,7426,0.007,0.007
2025-12-14 19:00:10,2,3,78,77,6148,6038,0.006,0.006
2025-12-14 19:00:10,6,1,25,111,2046,8518,0.006,0.006
2025-12-14 19:00:10,6,2,103,32,7878,2572,0.006,0.006
2025-12-14 19:00:10,5,1,25,111,2046,8538,0.006,0.006
2025-12-14 19:00:10,5,2,104,31,7988,2462,0.006,0.006
2025-12-14 19:00:10,4,1,25,111,2046,8518,0.003,0.004
2025-12-14 19:00:10,4,2,93,57,7218,4534,0.006,0.006
2025-12-14 19:00:10,4,3,32,103,2572,7878,0.006,0.006
2025-12-14 19:00:10,3,1,25,112,2046,8604,0.002,0.002
2025-12-14 19:00:10,3,2,77,78,6038,6148,0.006,0.006
2025-12-14 19:00:10,3,3,57,93,4534,7218,0.006,0.006
2025-12-14 19:00:11,1,1,27,115,2242,8886,0.001,0.001
2025-12-14 19:00:11,1,2,96,58,7524,4620,0.001,0.001
2025-12-14 19:00:11,1,3,31,104,2462,7988,0.0,0.0
2025-12-14 19:00:11,5,1,25,111,2046,8538,0.0,0.0
2025-12-14 19:00:11,5,2,104,31,7988,2462,0.0,0.0
2025-12-14 19:00:11,6,1,25,111,2046,8518,0.0,0.0
2025-12-14 19:00:11,6,2,103,32,7878,2572,0.0,0.0
2025-12-14 19:00:11,4,1,25,111,2046,8518,0.0,0.0
2025-12-14 19:00:11,4,2,93,57,7218,4534,0.0,0.0
2025-12-14 19:00:11,4,3,32,103,2572,7878,0.0,0.0
2025-12-14 19:00:11,2,1,28,114,2332,8800,0.001,0.001
2025-12-14 19:00:11,2,2,58,96,4620,7524,0.001,0.001
2025-12-14 19:00:11,2,3,78,77,6148,6038,0.0,0.0
2025-12-14 19:00:11,3,1,25,112,2046,8604,0.0,0.0
2025-12-14 19:00:11,3,2,77,78,6038,6148,0.0,0.0
2025-12-14 19:00:11,3,3,57,93,4534,7218,0.0,0.0
2025-12-14 19:00:12,1,1,28,116,2340,8984,0.001,0.001
2025-12-14 19:00:12,1,2,97,59,7622,4718,0.001,0.001
2025-12-14 19:00:12,1,3,31,104,2462,7988,0.0,0.0
2025-12-14 19:00:12,4,1,25,111,2046,8518,0.0,0.0
2025-12-14 19:00:12,4,2,93,57,7218,4534,0.0,0.0
2025-12-14 19:00:12,4,3,32,103,2572,7878,0.0,0.0
2025-12-14 19:00:12,3,1,25,112,2046,8604,0.0,0.0
2025-12-14 19:00:12,3,2,77,78,6038,6148,0.0,0.0
2025-12-14 19:00:12,3,3,57,93,4534,7218,0.0,0.0
2025-12-14 19:00:12,5,1,25,111,2046,8538,0.0,0.0
2025-12-14 19:00:12,5,2,104,31,7988,2462,0.0,0.0
2025-12-14 19:00:12,2,1,29,115,2430,8898,0.001,0.001
2025-12-14 19:00:12,2,2,59,97,4718,7622,0.001,0.001
2025-12-14 19:00:12,2,3,78,77,6148,6038,0.0,0.0
2025-12-14 19:00:12,6,1,25,111,2046,8518,0.0,0.0
2025-12-14 19:00:12,6,2,103,32,7878,2572,0.0,0.0
2025-12-14 19:00:13,1,1,33,121,2662,9306,0.003,0.003
2025-12-14 19:00:13,1,2,102,64,7944,5040,0.003,0.003
2025-12-14 19:00:13,1,3,31,104,2462,7988,0.0,0.0
2025-12-14 19:00:13,4,1,26,112,2088,8560,0.0,0.0
2025-12-14 19:00:13,4,2,94,58,7260,4576,0.0,0.0
2025-12-14 19:00:13,4,3,32,103,2572,7878,0.0,0.0
2025-12-14 19:00:13,3,1,27,114,2186,8744,0.001,0.001
2025-12-14 19:00:13,3,2,80,81,6220,6330,0.001,0.001
2025-12-14 19:00:13,3,3,58,94,4576,7260,0.0,0.0
2025-12-14 19:00:13,5,1,25,111,2046,8538,0.0,0.0
2025-12-14 19:00:13,5,2,104,31,7988,2462,0.0,0.0
2025-12-14 19:00:13,2,1,31,117,2570,9038,0.001,0.001
2025-12-14 19:00:13,2,2,64,102,5040,7944,0.003,0.003
2025-12-14 19:00:13,2,3,81,80,6330,6220,0.001,0.001
2025-12-14 19:00:13,6,1,25,111,2046,8518,0.0,0.0
2025-12-14 19:00:13,6,2,103,32,7878,2572,0.0,0.0
2025-12-14 19:00:14,1,1,36,124,2844,9488,0.001,0.001
2025-12-14 19:00:14,1,2,106,68,8168,5264,0.002,0.002
2025-12-14 19:00:14,1,3,34,107,2588,8114,0.001,0.001
2025-12-14 19:00:14,2,1,35,121,2738,9206,0.001,0.001
2025-12-14 19:00:14,2,2,68,106,5264,8168,0.002,0.002
2025-12-14 19:00:14,2,3,87,86,6638,6528,0.002,0.002
2025-12-14 19:00:14,3,1,32,119,2452,9010,0.002,0.002
2025-12-14 19:00:14,3,2,86,87,6528,6638,0.002,0.002
2025-12-14 19:00:14,3,3,63,99,4786,7470,0.002,0.002
2025-12-14 19:00:14,6,1,28,114,2172,8644,0.001,0.001
2025-12-14 19:00:14,6,2,106,35,8004,2698,0.001,0.001
2025-12-14 19:00:14,4,1,28,114,2172,8644,0.001,0.001
2025-12-14 19:00:14,4,2,99,63,7470,4786,0.002,0.002
2025-12-14 19:00:14,4,3,35,106,2698,8004,0.001,0.001
2025-12-14 19:00:14,5,1,28,114,2172,8664,0.001,0.001
2025-12-14 19:00:14,5,2,107,34,8114,2588,0.001,0.001
2025-12-14 19:00:15,1,1,37,125,2942,9586,0.001,0.001
2025-12-14 19:00:15,1,2,109,71,8350,5446,0.001,0.001
2025-12-14 19:00:15,1,3,36,109,2672,8198,0.001,0.001
2025-12-14 19:00:15,5,1,30,116,2256,8748,0.001,0.001
2025-12-14 19:00:15,5,2,109,36,8198,2672,0.001,0.001
2025-12-14 19:00:15,2,1,35,121,2738,9206,0.0,0.0
2025-12-14 19:00:15,2,2,71,109,5446,8350,0.001,0.001
2025-12-14 19:00:15,2,3,90,89,6820,6710,0.001,0.001
2025-12-14 19:00:15,6,1,30,116,2256,8728,0.001,0.001
2025-12-14 19:00:15,6,2,108,37,8088,2782,0.001,0.001
2025-12-14 19:00:15,4,1,30,116,2256,8728,0.001,0.001
2025-12-14 19:00:15,4,2,101,65,7554,4870,0.001,0.001
2025-12-14 19:00:15,4,3,37,108,2782,8088,0.001,0.001
2025-12-14 19:00:15,3,1,33,120,2550,9108,0.001,0.001
2025-12-14 19:00:15,3,2,89,90,6710,6820,0.001,0.001
2025-12-14 19:00:15,3,3,65,101,4870,7554,0.001,0.001
2025-12-14 19:00:16,1,1,39,126,3138,9684,0.002,0.001
2025-12-14 19:00:16,1,2,110,73,8448,5642,0.001,0.002
2025-12-14 19:00:16,1,3,36,109,2672,8198,0.0,0.0
2025-12-14 19:00:16,2,1,35,121,2738,9206,0.0,0.0
2025-12-14 19:00:16,2,2,73,110,5642,8448,0.002,0.001
2025-12-14 19:00:16,2,3,91,91,6918,6906,0.001,0.002
2025-12-14 19:00:16,4,1,31,117,2354,8826,0.001,0.001
2025-12-14 19:00:16,4,2,102,65,7652,4870,0.001,0.0
2025-12-14 19:00:16,4,3,37,108,2782,8088,0.0,0.0
2025-12-14 19:00:16,3,1,34,121,2648,9206,0.001,0.001
2025-12-14 19:00:16,3,2,91,91,6906,6918,0.002,0.001
2025-12-14 19:00:16,3,3,65,102,4870,7652,0.0,0.001
2025-12-14 19:00:16,6,1,30,116,2256,8728,0.0,0.0
2025-12-14 19:00:16,6,2,108,37,8088,2782,0.0,0.0
2025-12-14 19:00:16,5,1,30,116,2256,8748,0.0,0.0
2025-12-14 19:00:16,5,2,109,36,8198,2672,0.0,0.0
2025-12-14 19:00:17,1,1,40,127,3236,9782,0.001,0.001
2025-12-14 19:00:17,1,2,111,74,8546,5740,0.001,0.001
2025-12-14 19:00:17,1,3,36,109,2672,8198,0.0,0.0
2025-12-14 19:00:17,2,1,35,121,2738,9206,0.0,0.0
2025-12-14 19:00:17,2,2,74,111,5740,8546,0.001,0.001
2025-12-14 19:00:17,2,3,92,92,7016,7004,0.001,0.001
2025-12-14 19:00:17,3,1,34,121,2648,9206,0.0,0.0
2025-12-14 19:00:17,3,2,92,92,7004,7016,0.001,0.001
2025-12-14 19:00:17,3,3,66,103,4968,7750,0.001,0.001
2025-12-14 19:00:17,6,1,30,116,2256,8728,0.0,0.0
2025-12-14 19:00:17,6,2,108,37,8088,2782,0.0,0.0
2025-12-14 19:00:17,4,1,32,118,2452,8924,0.001,0.001
2025-12-14 19:00:17,4,2,103,66,7750,4968,0.001,0.001
2025-12-14 19:00:17,4,3,37,108,2782,8088,0.0,0.0
2025-12-14 19:00:17,5,1,30,116,2256,8748,0.0,0.0
2025-12-14 19:00:17,5,2,109,36,8198,2672,0.0,0.0
2025-12-14 19:00:18,1,1,41,128,3334,9880,0.001,0.001
2025-12-14 19:00:18,1,2,112,75,8644,5838,0.001,0.001
2025-12-14 19:00:18,1,3,36,109,2672,8198,0.0,0.0
2025-12-14 19:00:18,6,1,30,116,2256,8728,0.0,0.0
2025-12-14 19:00:18,6,2,108,37,8088,2782,0.0,0.0
2025-12-14 19:00:18,5,1,30,116,2256,8748,0.0,0.0
2025-12-14 19:00:18,5,2,109,36,8198,2672,0.0,0.0
2025-12-14 19:00:18,3,1,34,121,2648,9206,0.0,0.0
2025-12-14 19:00:18,3,2,93,93,7102,7114,0.001,0.001
2025-12-14 19:00:18,3,3,68,104,5164,7848,0.002,0.001
2025-12-14 19:00:18,2,1,35,121,2738,9206,0.0,0.0
2025-12-14 19:00:18,2,2,75,112,5838,8644,0.001,0.001
2025-12-14 19:00:18,2,3,93,93,7114,7102,0.001,0.001
2025-12-14 19:00:18,4,1,33,119,2550,9022,0.001,0.001
2025-12-14 19:00:18,4,2,104,68,7848,5164,0.001,0.002
2025-12-14 19:00:18,4,3,37,108,2782,8088,0.0,0.0
2025-12-14 19:00:19,1,1,42,129,3432,9978,0.001,0.001
2025-12-14 19:00:19,1,2,113,76,8742,5936,0.001,0.001
2025-12-14 19:00:19,1,3,36,109,2672,8198,0.0,0.0
2025-12-14 19:00:19,2,1,35,121,2738,9206,0.0,0.0
2025-12-14 19:00:19,2,2,76,113,5936,8742,0.001,0.001
2025-12-14 19:00:19,2,3,94,94,7212,7200,0.001,0.001
2025-12-14 19:00:19,5,1,30,116,2256,8748,0.0,0.0
2025-12-14 19:00:19,5,2,109,36,8198,2672,0.0,0.0
2025-12-14 19:00:19,6,1,30,116,2256,8728,0.0,0.0
2025-12-14 19:00:19,6,2,108,37,8088,2782,0.0,0.0
2025-12-14 19:00:19,4,1,34,120,2648,9120,0.001,0.001
2025-12-14 19:00:19,4,2,105,69,7946,5262,0.001,0.001
2025-12-14 19:00:19,4,3,37,108,2782,8088,0.0,0.0
2025-12-14 19:00:19,3,1,34,121,2648,9206,0.0,0.0
2025-12-14 19:00:19,3,2,94,94,7200,7212,0.001,0.001
2025-12-14 19:00:19,3,3,69,105,5262,7946,0.001,0.001
2025-12-14 19:00:20,1,1,43,131,3530,10174,0.001,0.002
2025-12-14 19:00:20,1,2,114,76,8840,5936,0.001,0.0
2025-12-14 19:00:20,1,3,37,110,2770,8296,0.001,0.001
2025-12-14 19:00:20,6,1,30,116,2256,8728,0.0,0.0
2025-12-14 19:00:20,6,2,108,37,8088,2782,0.0,0.0
2025-12-14 19:00:20,4,1,34,120,2648,9120,0.0,0.0
2025-12-14 19:00:20,4,2,105,69,7946,5262,0.0,0.0
2025-12-14 19:00:20,4,3,37,108,2782,8088,0.0,0.0
2025-12-14 19:00:20,3,1,34,121,2648,9206,0.0,0.0
2025-12-14 19:00:20,3,2,94,95,7200,7310,0.0,0.001
2025-12-14 19:00:20,3,3,69,105,5262,7946,0.0,0.0
2025-12-14 19:00:20,2,1,35,121,2738,9206,0.0,0.0
2025-12-14 19:00:20,2,2,76,114,5936,8840,0.0,0.001
2025-12-14 19:00:20,2,3,95,94,7310,7200,0.001,0.0
2025-12-14 19:00:20,5,1,31,117,2354,8846,0.001,0.001
2025-12-14 19:00:20,5,2,110,37,8296,2770,0.001,0.001
2025-12-14 19:00:21,1,1,44,132,3628,10272,0.001,0.001
2025-12-14 19:00:21,1,2,114,76,8840,5936,0.0,0.0
2025-12-14 19:00:21,1,3,38,111,2868,8394,0.001,0.001
2025-12-14 19:00:21,2,1,35,121,2738,9206,0.0,0.0
2025-12-14 19:00:21,2,2,76,114,5936,8840,0.0,0.0
2025-12-14 19:00:21,2,3,95,94,7310,7200,0.0,0.0
2025-12-14 19:00:21,5,1,32,118,2452,8944,0.001,0.001
2025-12-14 19:00:21,5,2,111,38,8394,2868,0.001,0.001
2025-12-14 19:00:21,3,1,34,121,2648,9206,0.0,0.0
2025-12-14 19:00:21,3,2,94,95,7200,7310,0.0,0.0
2025-12-14 19:00:21,3,3,69,105,5262,7946,0.0,0.0
2025-12-14 19:00:21,6,1,30,116,2256,8728,0.0,0.0
2025-12-14 19:00:21,6,2,108,37,8088,2782,0.0,0.0
2025-12-14 19:00:21,4,1,34,120,2648,9120,0.0,0.0
2025-12-14 19:00:21,4,2,105,69,7946,5262,0.0,0.0
2025-12-14 19:00:21,4,3,37,108,2782,8088,0.0,0.0
2025-12-14 19:00:22,1,1,45,133,3726,10370,0.001,0.001
2025-12-14 19:00:22,1,2,114,76,8840,5936,0.0,0.0
2025-12-14 19:00:22,1,3,39,112,2966,8492,0.001,0.001
2025-12-14 19:00:22,3,1,34,121,2648,9206,0.0,0.0
2025-12-14 19:00:22,3,2,94,95,7200,7310,0.0,0.0
2025-12-14 19:00:22,3,3,69,105,5262,7946,0.0,0.0
2025-12-14 19:00:22,5,1,33,119,2550,9042,0.001,0.001
2025-12-14 19:00:22,5,2,112,39,8492,2966,0.001,0.001
2025-12-14 19:00:22,4,1,34,120,2648,9120,0.0,0.0
2025-12-14 19:00:22,4,2,105,69,7946,5262,0.0,0.0
2025-12-14 19:00:22,4,3,37,108,2782,8088,0.0,0.0
2025-12-14 19:00:22,2,1,35,121,2738,9206,0.0,0.0
2025-12-14 19:00:22,2,2,76,114,5936,8840,0.0,0.0
2025-12-14 19:00:22,2,3,95,94,7310,7200,0.0,0.0
2025-12-14 19:00:22,6,1,30,116,2256,8728,0.0,0.0
